h[m], water_content[-], rel_perm[-]
  4.864865,   0.148546,   0.245631
  4.873874,   0.148474,   0.245414
  4.882883,   0.148402,   0.245197
  4.891892,   0.148330,   0.244981
  4.900901,   0.148258,   0.244766
  4.909910,   0.148187,   0.244551
  4.918919,   0.148116,   0.244337
  4.927928,   0.148045,   0.244123
  4.936937,   0.147974,   0.243910
  4.945946,   0.147903,   0.243697
  4.954955,   0.147833,   0.243485
  4.963964,   0.147763,   0.243274
  4.972973,   0.147693,   0.243063
  4.981982,   0.147623,   0.242853
  4.990991,   0.147553,   0.242643
  5.000000,   0.147484,   0.242434
  5.009009,   0.147414,   0.242225
  5.018018,   0.147345,   0.242017
  5.027027,   0.147277,   0.241809
  5.036036,   0.147208,   0.241602
  5.045045,   0.147139,   0.241395
  5.054054,   0.147071,   0.241189
  5.063063,   0.147003,   0.240984
  5.072072,   0.146935,   0.240779
  5.081081,   0.146867,   0.240575
  5.090090,   0.146800,   0.240371
  5.099099,   0.146732,   0.240167
  5.108108,   0.146665,   0.239964
  5.117117,   0.146598,   0.239762
  5.126126,   0.146531,   0.239560
  5.135135,   0.146465,   0.239359
  5.144144,   0.146398,   0.239158
  5.153153,   0.146332,   0.238958
  5.162162,   0.146266,   0.238758
  5.171171,   0.146200,   0.238559
  5.180180,   0.146134,   0.238360
  5.189189,   0.146068,   0.238162
  5.198198,   0.146003,   0.237964
  5.207207,   0.145938,   0.237767
  5.216216,   0.145873,   0.237570
  5.225225,   0.145808,   0.237374
  5.234234,   0.145743,   0.237178
  5.243243,   0.145679,   0.236983
  5.252252,   0.145614,   0.236788
  5.261261,   0.145550,   0.236594
  5.270270,   0.145486,   0.236400
  5.279279,   0.145422,   0.236207
  5.288288,   0.145358,   0.236014
  5.297297,   0.145295,   0.235821
  5.306306,   0.145232,   0.235629
  5.315315,   0.145168,   0.235438
  5.324324,   0.145105,   0.235247
  5.333333,   0.145042,   0.235056
  5.342342,   0.144980,   0.234866
  5.351351,   0.144917,   0.234677
  5.360360,   0.144855,   0.234488
  5.369369,   0.144793,   0.234299
  5.378378,   0.144730,   0.234111
  5.387387,   0.144669,   0.233923
  5.396396,   0.144607,   0.233736
  5.405405,   0.144545,   0.233549
  5.414414,   0.144484,   0.233363
  5.423423,   0.144423,   0.233177
  5.432432,   0.144361,   0.232991
  5.441441,   0.144300,   0.232806
  5.450450,   0.144240,   0.232622
  5.459459,   0.144179,   0.232438
  5.468468,   0.144118,   0.232254
  5.477477,   0.144058,   0.232071
  5.486486,   0.143998,   0.231888
  5.495495,   0.143938,   0.231706
  5.504505,   0.143878,   0.231524
  5.513514,   0.143818,   0.231342
  5.522523,   0.143759,   0.231161
  5.531532,   0.143699,   0.230980
  5.540541,   0.143640,   0.230800
  5.549550,   0.143581,   0.230620
  5.558559,   0.143522,   0.230441
  5.567568,   0.143463,   0.230262
  5.576577,   0.143404,   0.230084
  5.585586,   0.143346,   0.229906
  5.594595,   0.143287,   0.229728
  5.603604,   0.143229,   0.229551
  5.612613,   0.143171,   0.229374
  5.621622,   0.143113,   0.229197
  5.630631,   0.143055,   0.229021
  5.639640,   0.142997,   0.228846
  5.648649,   0.142940,   0.228671
  5.657658,   0.142883,   0.228496
  5.666667,   0.142825,   0.228321
  5.675676,   0.142768,   0.228147
  5.684685,   0.142711,   0.227974
  5.693694,   0.142654,   0.227801
  5.702703,   0.142598,   0.227628
  5.711712,   0.142541,   0.227455
  5.720721,   0.142485,   0.227283
  5.729730,   0.142428,   0.227112
  5.738739,   0.142372,   0.226941
  5.747748,   0.142316,   0.226770
  5.756757,   0.142260,   0.226599
  5.765766,   0.142204,   0.226429
  5.774775,   0.142149,   0.226260
  5.783784,   0.142093,   0.226090
  5.792793,   0.142038,   0.225922
  5.801802,   0.141983,   0.225753
  5.810811,   0.141928,   0.225585
  5.819820,   0.141873,   0.225417
  5.828829,   0.141818,   0.225250
  5.837838,   0.141763,   0.225083
  5.846847,   0.141709,   0.224916
  5.855856,   0.141654,   0.224750
  5.864865,   0.141600,   0.224584
  5.873874,   0.141546,   0.224419
  5.882883,   0.141492,   0.224254
  5.891892,   0.141438,   0.224089
  5.900901,   0.141384,   0.223924
  5.909910,   0.141330,   0.223760
  5.918919,   0.141277,   0.223597
  5.927928,   0.141223,   0.223434
  5.936937,   0.141170,   0.223271
  5.945946,   0.141117,   0.223108
  5.954955,   0.141064,   0.222946
  5.963964,   0.141011,   0.222784
  5.972973,   0.140958,   0.222623
  5.981982,   0.140905,   0.222461
  5.990991,   0.140853,   0.222301
  6.000000,   0.140800,   0.222140
  6.009009,   0.140748,   0.221980
  6.018018,   0.140696,   0.221820
  6.027027,   0.140644,   0.221661
  6.036036,   0.140592,   0.221502
  6.045045,   0.140540,   0.221343
  6.054054,   0.140488,   0.221185
  6.063063,   0.140437,   0.221027
  6.072072,   0.140385,   0.220869
  6.081081,   0.140334,   0.220712
  6.090090,   0.140283,   0.220555
  6.099099,   0.140232,   0.220398
  6.108108,   0.140181,   0.220242
  6.117117,   0.140130,   0.220086
  6.126126,   0.140079,   0.219930
  6.135135,   0.140028,   0.219775
  6.144144,   0.139978,   0.219620
  6.153153,   0.139927,   0.219466
  6.162162,   0.139877,   0.219311
  6.171171,   0.139827,   0.219157
  6.180180,   0.139777,   0.219004
  6.189189,   0.139727,   0.218850
  6.198198,   0.139677,   0.218697
  6.207207,   0.139627,   0.218545
  6.216216,   0.139577,   0.218392
  6.225225,   0.139528,   0.218240
  6.234234,   0.139478,   0.218089
  6.243243,   0.139429,   0.217937
  6.252252,   0.139380,   0.217786
  6.261261,   0.139331,   0.217636
  6.270270,   0.139282,   0.217485
  6.279279,   0.139233,   0.217335
  6.288288,   0.139184,   0.217185
  6.297297,   0.139136,   0.217036
  6.306306,   0.139087,   0.216887
  6.315315,   0.139039,   0.216738
