h[m], water_content[-], rel_perm[-]
  4.819820,   0.251552,   0.400144
  4.828829,   0.251466,   0.399856
  4.837838,   0.251380,   0.399569
  4.846847,   0.251295,   0.399283
  4.855856,   0.251210,   0.398998
  4.864865,   0.251125,   0.398713
  4.873874,   0.251040,   0.398429
  4.882883,   0.250955,   0.398145
  4.891892,   0.250870,   0.397863
  4.900901,   0.250786,   0.397581
  4.909910,   0.250702,   0.397299
  4.918919,   0.250618,   0.397019
  4.927928,   0.250534,   0.396739
  4.936937,   0.250451,   0.396460
  4.945946,   0.250367,   0.396181
  4.954955,   0.250284,   0.395903
  4.963964,   0.250201,   0.395626
  4.972973,   0.250118,   0.395349
  4.981982,   0.250035,   0.395073
  4.990991,   0.249953,   0.394798
  5.000000,   0.249871,   0.394523
  5.009009,   0.249789,   0.394249
  5.018018,   0.249707,   0.393976
  5.027027,   0.249625,   0.393703
  5.036036,   0.249543,   0.393431
  5.045045,   0.249462,   0.393160
  5.054054,   0.249381,   0.392889
  5.063063,   0.249300,   0.392619
  5.072072,   0.249219,   0.392350
  5.081081,   0.249138,   0.392081
  5.090090,   0.249058,   0.391812
  5.099099,   0.248977,   0.391545
  5.108108,   0.248897,   0.391278
  5.117117,   0.248817,   0.391012
  5.126126,   0.248737,   0.390746
  5.135135,   0.248658,   0.390481
  5.144144,   0.248578,   0.390216
  5.153153,   0.248499,   0.389952
  5.162162,   0.248420,   0.389689
  5.171171,   0.248341,   0.389426
  5.180180,   0.248262,   0.389164
  5.189189,   0.248184,   0.388903
  5.198198,   0.248105,   0.388642
  5.207207,   0.248027,   0.388382
  5.216216,   0.247949,   0.388122
  5.225225,   0.247871,   0.387863
  5.234234,   0.247793,   0.387604
  5.243243,   0.247715,   0.387347
  5.252252,   0.247638,   0.387089
  5.261261,   0.247561,   0.386833
  5.270270,   0.247484,   0.386576
  5.279279,   0.247407,   0.386321
  5.288288,   0.247330,   0.386066
  5.297297,   0.247253,   0.385811
  5.306306,   0.247177,   0.385558
  5.315315,   0.247100,   0.385304
  5.324324,   0.247024,   0.385052
  5.333333,   0.246948,   0.384800
  5.342342,   0.246872,   0.384548
  5.351351,   0.246797,   0.384297
  5.360360,   0.246721,   0.384047
  5.369369,   0.246646,   0.383797
  5.378378,   0.246571,   0.383547
  5.387387,   0.246496,   0.383299
  5.396396,   0.246421,   0.383050
  5.405405,   0.246346,   0.382803
  5.414414,   0.246271,   0.382556
  5.423423,   0.246197,   0.382309
  5.432432,   0.246123,   0.382063
  5.441441,   0.246049,   0.381818
  5.450450,   0.245975,   0.381573
  5.459459,   0.245901,   0.381328
  5.468468,   0.245827,   0.381084
  5.477477,   0.245754,   0.380841
  5.486486,   0.245680,   0.380598
  5.495495,   0.245607,   0.380356
  5.504505,   0.245534,   0.380114
  5.513514,   0.245461,   0.379873
  5.522523,   0.245388,   0.379632
  5.531532,   0.245316,   0.379392
  5.540541,   0.245243,   0.379152
  5.549550,   0.245171,   0.378913
  5.558559,   0.245098,   0.378675
  5.567568,   0.245026,   0.378436
  5.576577,   0.244955,   0.378199
  5.585586,   0.244883,   0.377962
  5.594595,   0.244811,   0.377725
  5.603604,   0.244740,   0.377489
  5.612613,   0.244668,   0.377254
  5.621622,   0.244597,   0.377018
  5.630631,   0.244526,   0.376784
  5.639640,   0.244455,   0.376550
  5.648649,   0.244384,   0.376316
  5.657658,   0.244314,   0.376083
  5.666667,   0.244243,   0.375851
  5.675676,   0.244173,   0.375619
  5.684685,   0.244103,   0.375387
  5.693694,   0.244033,   0.375156
  5.702703,   0.243963,   0.374925
  5.711712,   0.243893,   0.374695
  5.720721,   0.243823,   0.374465
  5.729730,   0.243754,   0.374236
  5.738739,   0.243684,   0.374008
  5.747748,   0.243615,   0.373779
  5.756757,   0.243546,   0.373552
  5.765766,   0.243477,   0.373324
  5.774775,   0.243408,   0.373098
  5.783784,   0.243339,   0.372871
  5.792793,   0.243271,   0.372645
  5.801802,   0.243202,   0.372420
  5.810811,   0.243134,   0.372195
  5.819820,   0.243066,   0.371971
  5.828829,   0.242998,   0.371747
  5.837838,   0.242930,   0.371523
  5.846847,   0.242862,   0.371300
  5.855856,   0.242794,   0.371078
  5.864865,   0.242727,   0.370855
  5.873874,   0.242659,   0.370634
  5.882883,   0.242592,   0.370413
  5.891892,   0.242525,   0.370192
  5.900901,   0.242458,   0.369971
  5.909910,   0.242391,   0.369752
  5.918919,   0.242324,   0.369532
  5.927928,   0.242258,   0.369313
  5.936937,   0.242191,   0.369095
  5.945946,   0.242125,   0.368877
  5.954955,   0.242058,   0.368659
  5.963964,   0.241992,   0.368442
  5.972973,   0.241926,   0.368225
  5.981982,   0.241860,   0.368009
  5.990991,   0.241795,   0.367793
  6.000000,   0.241729,   0.367577
  6.009009,   0.241663,   0.367362
