h[m], water_content[-], rel_perm[-]
  6.963964,   0.324355,   0.877620
  6.972973,   0.324332,   0.877540
  6.981982,   0.324308,   0.877459
  6.990991,   0.324285,   0.877379
  7.000000,   0.324261,   0.877299
  7.009009,   0.324238,   0.877219
  7.018018,   0.324214,   0.877138
  7.027027,   0.324191,   0.877058
  7.036036,   0.324167,   0.876978
  7.045045,   0.324144,   0.876899
  7.054054,   0.324121,   0.876819
  7.063063,   0.324097,   0.876739
  7.072072,   0.324074,   0.876660
  7.081081,   0.324051,   0.876580
  7.090090,   0.324028,   0.876501
  7.099099,   0.324005,   0.876421
  7.108108,   0.323981,   0.876342
  7.117117,   0.323958,   0.876263
  7.126126,   0.323935,   0.876184
  7.135135,   0.323912,   0.876105
  7.144144,   0.323889,   0.876026
  7.153153,   0.323866,   0.875947
  7.162162,   0.323843,   0.875868
  7.171171,   0.323820,   0.875790
  7.180180,   0.323797,   0.875711
  7.189189,   0.323774,   0.875633
  7.198198,   0.323751,   0.875554
  7.207207,   0.323728,   0.875476
  7.216216,   0.323705,   0.875398
  7.225225,   0.323682,   0.875320
  7.234234,   0.323660,   0.875241
  7.243243,   0.323637,   0.875163
  7.252252,   0.323614,   0.875086
  7.261261,   0.323591,   0.875008
  7.270270,   0.323568,   0.874930
  7.279279,   0.323546,   0.874852
  7.288288,   0.323523,   0.874775
  7.297297,   0.323500,   0.874697
  7.306306,   0.323478,   0.874620
  7.315315,   0.323455,   0.874543
  7.324324,   0.323433,   0.874465
  7.333333,   0.323410,   0.874388
  7.342342,   0.323388,   0.874311
  7.351351,   0.323365,   0.874234
  7.360360,   0.323343,   0.874157
  7.369369,   0.323320,   0.874080
  7.378378,   0.323298,   0.874004
  7.387387,   0.323275,   0.873927
  7.396396,   0.323253,   0.873850
  7.405405,   0.323230,   0.873774
  7.414414,   0.323208,   0.873697
  7.423423,   0.323186,   0.873621
  7.432432,   0.323163,   0.873545
  7.441441,   0.323141,   0.873468
  7.450450,   0.323119,   0.873392
  7.459459,   0.323097,   0.873316
  7.468468,   0.323075,   0.873240
  7.477477,   0.323052,   0.873164
  7.486486,   0.323030,   0.873089
  7.495495,   0.323008,   0.873013
  7.504505,   0.322986,   0.872937
  7.513514,   0.322964,   0.872862
  7.522523,   0.322942,   0.872786
  7.531532,   0.322920,   0.872711
  7.540541,   0.322898,   0.872635
  7.549550,   0.322876,   0.872560
  7.558559,   0.322854,   0.872485
  7.567568,   0.322832,   0.872410
  7.576577,   0.322810,   0.872335
  7.585586,   0.322788,   0.872260
  7.594595,   0.322766,   0.872185
  7.603604,   0.322744,   0.872110
  7.612613,   0.322722,   0.872036
  7.621622,   0.322700,   0.871961
  7.630631,   0.322679,   0.871886
  7.639640,   0.322657,   0.871812
  7.648649,   0.322635,   0.871737
  7.657658,   0.322613,   0.871663
  7.666667,   0.322592,   0.871589
  7.675676,   0.322570,   0.871515
  7.684685,   0.322548,   0.871441
  7.693694,   0.322527,   0.871367
  7.702703,   0.322505,   0.871293
  7.711712,   0.322484,   0.871219
  7.720721,   0.322462,   0.871145
  7.729730,   0.322440,   0.871071
  7.738739,   0.322419,   0.870998
  7.747748,   0.322397,   0.870924
  7.756757,   0.322376,   0.870850
  7.765766,   0.322354,   0.870777
  7.774775,   0.322333,   0.870704
  7.783784,   0.322312,   0.870630
  7.792793,   0.322290,   0.870557
  7.801802,   0.322269,   0.870484
  7.810811,   0.322247,   0.870411
  7.819820,   0.322226,   0.870338
  7.828829,   0.322205,   0.870265
  7.837838,   0.322183,   0.870192
  7.846847,   0.322162,   0.870119
  7.855856,   0.322141,   0.870047
  7.864865,   0.322120,   0.869974
  7.873874,   0.322098,   0.869902
  7.882883,   0.322077,   0.869829
  7.891892,   0.322056,   0.869757
  7.900901,   0.322035,   0.869684
  7.909910,   0.322014,   0.869612
  7.918919,   0.321993,   0.869540
  7.927928,   0.321972,   0.869468
  7.936937,   0.321951,   0.869396
  7.945946,   0.321930,   0.869324
  7.954955,   0.321908,   0.869252
  7.963964,   0.321887,   0.869180
  7.972973,   0.321867,   0.869108
  7.981982,   0.321846,   0.869037
  7.990991,   0.321825,   0.868965
  8.000000,   0.321804,   0.868893
  8.009009,   0.321783,   0.868822
  8.018018,   0.321762,   0.868750
  8.027027,   0.321741,   0.868679
  8.036036,   0.321720,   0.868608
  8.045045,   0.321699,   0.868537
  8.054054,   0.321679,   0.868465
  8.063063,   0.321658,   0.868394
  8.072072,   0.321637,   0.868323
  8.081081,   0.321616,   0.868253
  8.090090,   0.321596,   0.868182
  8.099099,   0.321575,   0.868111
  8.108108,   0.321554,   0.868040
  8.117117,   0.321534,   0.867970
  8.126126,   0.321513,   0.867899
  8.135135,   0.321492,   0.867828
  8.144144,   0.321472,   0.867758
  8.153153,   0.321451,   0.867688
  8.162162,   0.321431,   0.867617
  8.171171,   0.321410,   0.867547
  8.180180,   0.321390,   0.867477
  8.189189,   0.321369,   0.867407
  8.198198,   0.321349,   0.867337
  8.207207,   0.321328,   0.867267
  8.216216,   0.321308,   0.867197
  8.225225,   0.321287,   0.867127
  8.234234,   0.321267,   0.867057
  8.243243,   0.321247,   0.866988
  8.252252,   0.321226,   0.866918
  8.261261,   0.321206,   0.866848
  8.270270,   0.321186,   0.866779
  8.279279,   0.321165,   0.866710
  8.288288,   0.321145,   0.866640
  8.297297,   0.321125,   0.866571
  8.306306,   0.321105,   0.866502
  8.315315,   0.321084,   0.866432
  8.324324,   0.321064,   0.866363
  8.333333,   0.321044,   0.866294
  8.342342,   0.321024,   0.866225
  8.351351,   0.321004,   0.866157
  8.360360,   0.320984,   0.866088
  8.369369,   0.320963,   0.866019
  8.378378,   0.320943,   0.865950
  8.387387,   0.320923,   0.865882
  8.396396,   0.320903,   0.865813
  8.405405,   0.320883,   0.865745
  8.414414,   0.320863,   0.865676
  8.423423,   0.320843,   0.865608
  8.432432,   0.320823,   0.865539
  8.441441,   0.320803,   0.865471
  8.450450,   0.320783,   0.865403
  8.459459,   0.320763,   0.865335
  8.468468,   0.320744,   0.865267
  8.477477,   0.320724,   0.865199
  8.486486,   0.320704,   0.865131
  8.495495,   0.320684,   0.865063
  8.504505,   0.320664,   0.864995
  8.513514,   0.320644,   0.864927
  8.522523,   0.320625,   0.864860
  8.531532,   0.320605,   0.864792
  8.540541,   0.320585,   0.864725
  8.549550,   0.320565,   0.864657
  8.558559,   0.320546,   0.864590
  8.567568,   0.320526,   0.864522
  8.576577,   0.320506,   0.864455
  8.585586,   0.320487,   0.864388
  8.594595,   0.320467,   0.864321
  8.603604,   0.320447,   0.864254
  8.612613,   0.320428,   0.864187
  8.621622,   0.320408,   0.864120
  8.630631,   0.320389,   0.864053
  8.639640,   0.320369,   0.863986
  8.648649,   0.320350,   0.863919
  8.657658,   0.320330,   0.863852
  8.666667,   0.320311,   0.863786
  8.675676,   0.320291,   0.863719
  8.684685,   0.320272,   0.863653
  8.693694,   0.320252,   0.863586
  8.702703,   0.320233,   0.863520
  8.711712,   0.320213,   0.863453
  8.720721,   0.320194,   0.863387
  8.729730,   0.320175,   0.863321
  8.738739,   0.320155,   0.863255
  8.747748,   0.320136,   0.863188
  8.756757,   0.320117,   0.863122
  8.765766,   0.320097,   0.863056
  8.774775,   0.320078,   0.862990
  8.783784,   0.320059,   0.862925
  8.792793,   0.320040,   0.862859
  8.801802,   0.320020,   0.862793
  8.810811,   0.320001,   0.862727
  8.819820,   0.319982,   0.862662
  8.828829,   0.319963,   0.862596
  8.837838,   0.319944,   0.862531
  8.846847,   0.319925,   0.862465
  8.855856,   0.319906,   0.862400
  8.864865,   0.319886,   0.862334
  8.873874,   0.319867,   0.862269
  8.882883,   0.319848,   0.862204
  8.891892,   0.319829,   0.862139
  8.900901,   0.319810,   0.862074
  8.909910,   0.319791,   0.862009
  8.918919,   0.319772,   0.861944
  8.927928,   0.319753,   0.861879
  8.936937,   0.319734,   0.861814
  8.945946,   0.319715,   0.861749
  8.954955,   0.319696,   0.861684
  8.963964,   0.319677,   0.861620
  8.972973,   0.319659,   0.861555
  8.981982,   0.319640,   0.861490
  8.990991,   0.319621,   0.861426
  9.000000,   0.319602,   0.861361
