h[m], water_content[-], rel_perm[-]
  4.531532,   0.256085,   0.568256
  4.540541,   0.256016,   0.568018
  4.549550,   0.255948,   0.567780
  4.558559,   0.255881,   0.567543
  4.567568,   0.255813,   0.567306
  4.576577,   0.255745,   0.567070
  4.585586,   0.255678,   0.566834
  4.594595,   0.255611,   0.566599
  4.603604,   0.255544,   0.566365
  4.612613,   0.255477,   0.566131
  4.621622,   0.255410,   0.565898
  4.630631,   0.255343,   0.565665
  4.639640,   0.255277,   0.565432
  4.648649,   0.255211,   0.565200
  4.657658,   0.255144,   0.564969
  4.666667,   0.255078,   0.564738
  4.675676,   0.255013,   0.564508
  4.684685,   0.254947,   0.564278
  4.693694,   0.254881,   0.564049
  4.702703,   0.254816,   0.563820
  4.711712,   0.254751,   0.563592
  4.720721,   0.254686,   0.563364
  4.729730,   0.254621,   0.563136
  4.738739,   0.254556,   0.562910
  4.747748,   0.254491,   0.562683
  4.756757,   0.254426,   0.562458
  4.765766,   0.254362,   0.562232
  4.774775,   0.254298,   0.562007
  4.783784,   0.254234,   0.561783
  4.792793,   0.254170,   0.561559
  4.801802,   0.254106,   0.561336
  4.810811,   0.254042,   0.561113
  4.819820,   0.253979,   0.560891
  4.828829,   0.253915,   0.560669
  4.837838,   0.253852,   0.560447
  4.846847,   0.253789,   0.560226
  4.855856,   0.253726,   0.560006
  4.864865,   0.253663,   0.559786
  4.873874,   0.253600,   0.559567
  4.882883,   0.253537,   0.559347
  4.891892,   0.253475,   0.559129
  4.900901,   0.253413,   0.558911
  4.909910,   0.253351,   0.558693
  4.918919,   0.253288,   0.558476
  4.927928,   0.253227,   0.558259
  4.936937,   0.253165,   0.558043
  4.945946,   0.253103,   0.557827
  4.954955,   0.253042,   0.557612
  4.963964,   0.252980,   0.557397
  4.972973,   0.252919,   0.557182
  4.981982,   0.252858,   0.556968
  4.990991,   0.252797,   0.556755
  5.000000,   0.252736,   0.556542
  5.009009,   0.252675,   0.556329
  5.018018,   0.252614,   0.556117
  5.027027,   0.252554,   0.555905
  5.036036,   0.252494,   0.555694
  5.045045,   0.252433,   0.555483
  5.054054,   0.252373,   0.555272
  5.063063,   0.252313,   0.555062
  5.072072,   0.252253,   0.554853
  5.081081,   0.252194,   0.554644
  5.090090,   0.252134,   0.554435
  5.099099,   0.252074,   0.554227
  5.108108,   0.252015,   0.554019
  5.117117,   0.251956,   0.553811
  5.126126,   0.251897,   0.553604
  5.135135,   0.251838,   0.553398
  5.144144,   0.251779,   0.553192
  5.153153,   0.251720,   0.552986
  5.162162,   0.251661,   0.552780
  5.171171,   0.251603,   0.552575
  5.180180,   0.251544,   0.552371
  5.189189,   0.251486,   0.552167
  5.198198,   0.251428,   0.551963
  5.207207,   0.251370,   0.551760
  5.216216,   0.251312,   0.551557
  5.225225,   0.251254,   0.551355
  5.234234,   0.251197,   0.551153
  5.243243,   0.251139,   0.550951
  5.252252,   0.251081,   0.550750
  5.261261,   0.251024,   0.550549
  5.270270,   0.250967,   0.550348
  5.279279,   0.250910,   0.550148
  5.288288,   0.250853,   0.549949
  5.297297,   0.250796,   0.549749
  5.306306,   0.250739,   0.549551
  5.315315,   0.250682,   0.549352
  5.324324,   0.250626,   0.549154
  5.333333,   0.250569,   0.548956
  5.342342,   0.250513,   0.548759
  5.351351,   0.250457,   0.548562
  5.360360,   0.250401,   0.548366
  5.369369,   0.250345,   0.548169
  5.378378,   0.250289,   0.547974
  5.387387,   0.250233,   0.547778
  5.396396,   0.250178,   0.547583
  5.405405,   0.250122,   0.547389
  5.414414,   0.250067,   0.547194
  5.423423,   0.250011,   0.547001
  5.432432,   0.249956,   0.546807
  5.441441,   0.249901,   0.546614
  5.450450,   0.249846,   0.546421
  5.459459,   0.249791,   0.546229
  5.468468,   0.249736,   0.546037
  5.477477,   0.249682,   0.545845
  5.486486,   0.249627,   0.545654
  5.495495,   0.249572,   0.545463
  5.504505,   0.249518,   0.545273
  5.513514,   0.249464,   0.545082
  5.522523,   0.249410,   0.544893
  5.531532,   0.249356,   0.544703
  5.540541,   0.249302,   0.544514
  5.549550,   0.249248,   0.544325
  5.558559,   0.249194,   0.544137
  5.567568,   0.249140,   0.543949
  5.576577,   0.249087,   0.543761
  5.585586,   0.249033,   0.543574
  5.594595,   0.248980,   0.543387
  5.603604,   0.248927,   0.543200
  5.612613,   0.248874,   0.543014
  5.621622,   0.248821,   0.542828
  5.630631,   0.248768,   0.542643
