h[m], water_content[-], rel_perm[-]
  6.477477,   0.199964,   0.378373
  6.486486,   0.199890,   0.378183
  6.495495,   0.199817,   0.377993
  6.504505,   0.199743,   0.377803
  6.513514,   0.199670,   0.377614
  6.522523,   0.199597,   0.377425
  6.531532,   0.199524,   0.377236
  6.540541,   0.199451,   0.377048
  6.549550,   0.199378,   0.376860
  6.558559,   0.199305,   0.376672
  6.567568,   0.199233,   0.376485
  6.576577,   0.199160,   0.376298
  6.585586,   0.199088,   0.376111
  6.594595,   0.199016,   0.375925
  6.603604,   0.198944,   0.375739
  6.612613,   0.198872,   0.375554
  6.621622,   0.198801,   0.375368
  6.630631,   0.198729,   0.375183
  6.639640,   0.198658,   0.374999
  6.648649,   0.198586,   0.374815
  6.657658,   0.198515,   0.374631
  6.666667,   0.198444,   0.374447
  6.675676,   0.198373,   0.374264
  6.684685,   0.198302,   0.374081
  6.693694,   0.198232,   0.373898
  6.702703,   0.198161,   0.373716
  6.711712,   0.198091,   0.373534
  6.720721,   0.198020,   0.373352
  6.729730,   0.197950,   0.373171
  6.738739,   0.197880,   0.372990
  6.747748,   0.197810,   0.372809
  6.756757,   0.197741,   0.372629
  6.765766,   0.197671,   0.372449
  6.774775,   0.197601,   0.372269
  6.783784,   0.197532,   0.372090
  6.792793,   0.197463,   0.371910
  6.801802,   0.197394,   0.371732
  6.810811,   0.197325,   0.371553
  6.819820,   0.197256,   0.371375
  6.828829,   0.197187,   0.371197
  6.837838,   0.197118,   0.371019
  6.846847,   0.197050,   0.370842
  6.855856,   0.196982,   0.370665
  6.864865,   0.196913,   0.370489
  6.873874,   0.196845,   0.370312
  6.882883,   0.196777,   0.370136
  6.891892,   0.196709,   0.369961
  6.900901,   0.196641,   0.369785
  6.909910,   0.196574,   0.369610
  6.918919,   0.196506,   0.369435
  6.927928,   0.196439,   0.369261
  6.936937,   0.196372,   0.369086
  6.945946,   0.196304,   0.368913
  6.954955,   0.196237,   0.368739
