h[m], water_content[-], rel_perm[-]
  5.261261,   0.316508,   0.607882
  5.270270,   0.316429,   0.607621
  5.279279,   0.316350,   0.607361
  5.288288,   0.316271,   0.607102
  5.297297,   0.316192,   0.606843
  5.306306,   0.316114,   0.606584
  5.315315,   0.316035,   0.606327
  5.324324,   0.315957,   0.606069
  5.333333,   0.315879,   0.605812
  5.342342,   0.315800,   0.605556
  5.351351,   0.315722,   0.605300
  5.360360,   0.315645,   0.605044
  5.369369,   0.315567,   0.604789
  5.378378,   0.315489,   0.604534
  5.387387,   0.315412,   0.604280
  5.396396,   0.315335,   0.604027
  5.405405,   0.315258,   0.603773
  5.414414,   0.315181,   0.603521
  5.423423,   0.315104,   0.603268
  5.432432,   0.315027,   0.603017
  5.441441,   0.314950,   0.602765
  5.450450,   0.314874,   0.602515
  5.459459,   0.314798,   0.602264
  5.468468,   0.314721,   0.602014
  5.477477,   0.314645,   0.601765
  5.486486,   0.314570,   0.601516
  5.495495,   0.314494,   0.601267
  5.504505,   0.314418,   0.601019
  5.513514,   0.314343,   0.600772
  5.522523,   0.314267,   0.600524
  5.531532,   0.314192,   0.600278
  5.540541,   0.314117,   0.600031
  5.549550,   0.314042,   0.599786
  5.558559,   0.313967,   0.599540
  5.567568,   0.313892,   0.599295
  5.576577,   0.313818,   0.599051
  5.585586,   0.313743,   0.598807
  5.594595,   0.313669,   0.598563
  5.603604,   0.313595,   0.598320
  5.612613,   0.313521,   0.598077
  5.621622,   0.313447,   0.597835
  5.630631,   0.313373,   0.597593
  5.639640,   0.313299,   0.597351
  5.648649,   0.313226,   0.597110
  5.657658,   0.313152,   0.596870
  5.666667,   0.313079,   0.596630
  5.675676,   0.313006,   0.596390
  5.684685,   0.312932,   0.596151
  5.693694,   0.312860,   0.595912
  5.702703,   0.312787,   0.595673
  5.711712,   0.312714,   0.595435
  5.720721,   0.312641,   0.595198
  5.729730,   0.312569,   0.594961
  5.738739,   0.312497,   0.594724
  5.747748,   0.312424,   0.594488
  5.756757,   0.312352,   0.594252
  5.765766,   0.312280,   0.594016
  5.774775,   0.312209,   0.593781
  5.783784,   0.312137,   0.593546
  5.792793,   0.312065,   0.593312
  5.801802,   0.311994,   0.593078
  5.810811,   0.311922,   0.592845
  5.819820,   0.311851,   0.592612
  5.828829,   0.311780,   0.592379
  5.837838,   0.311709,   0.592147
  5.846847,   0.311638,   0.591915
  5.855856,   0.311567,   0.591684
  5.864865,   0.311497,   0.591453
  5.873874,   0.311426,   0.591222
  5.882883,   0.311356,   0.590992
  5.891892,   0.311285,   0.590762
  5.900901,   0.311215,   0.590533
  5.909910,   0.311145,   0.590303
