h[m], water_content[-], rel_perm[-]
  6.963964,   0.332174,   0.847484
  6.972973,   0.332147,   0.847399
  6.981982,   0.332121,   0.847315
  6.990991,   0.332094,   0.847230
  7.000000,   0.332067,   0.847146
  7.009009,   0.332041,   0.847061
  7.018018,   0.332014,   0.846977
  7.027027,   0.331988,   0.846893
  7.036036,   0.331962,   0.846809
  7.045045,   0.331935,   0.846725
  7.054054,   0.331909,   0.846641
  7.063063,   0.331883,   0.846557
  7.072072,   0.331856,   0.846474
  7.081081,   0.331830,   0.846390
  7.090090,   0.331804,   0.846307
  7.099099,   0.331778,   0.846224
  7.108108,   0.331751,   0.846140
  7.117117,   0.331725,   0.846057
  7.126126,   0.331699,   0.845974
  7.135135,   0.331673,   0.845891
  7.144144,   0.331647,   0.845808
  7.153153,   0.331621,   0.845726
  7.162162,   0.331595,   0.845643
  7.171171,   0.331569,   0.845560
  7.180180,   0.331543,   0.845478
  7.189189,   0.331517,   0.845396
  7.198198,   0.331491,   0.845313
  7.207207,   0.331466,   0.845231
  7.216216,   0.331440,   0.845149
  7.225225,   0.331414,   0.845067
  7.234234,   0.331388,   0.844985
  7.243243,   0.331363,   0.844903
  7.252252,   0.331337,   0.844822
  7.261261,   0.331311,   0.844740
  7.270270,   0.331286,   0.844659
  7.279279,   0.331260,   0.844577
  7.288288,   0.331234,   0.844496
  7.297297,   0.331209,   0.844415
  7.306306,   0.331183,   0.844334
  7.315315,   0.331158,   0.844253
  7.324324,   0.331132,   0.844172
  7.333333,   0.331107,   0.844091
  7.342342,   0.331082,   0.844010
  7.351351,   0.331056,   0.843929
  7.360360,   0.331031,   0.843849
  7.369369,   0.331006,   0.843768
  7.378378,   0.330980,   0.843688
  7.387387,   0.330955,   0.843608
  7.396396,   0.330930,   0.843528
  7.405405,   0.330905,   0.843448
  7.414414,   0.330880,   0.843368
  7.423423,   0.330855,   0.843288
  7.432432,   0.330829,   0.843208
  7.441441,   0.330804,   0.843128
  7.450450,   0.330779,   0.843048
  7.459459,   0.330754,   0.842969
  7.468468,   0.330729,   0.842889
  7.477477,   0.330704,   0.842810
  7.486486,   0.330679,   0.842731
  7.495495,   0.330655,   0.842652
  7.504505,   0.330630,   0.842572
  7.513514,   0.330605,   0.842493
  7.522523,   0.330580,   0.842414
  7.531532,   0.330555,   0.842336
  7.540541,   0.330531,   0.842257
  7.549550,   0.330506,   0.842178
  7.558559,   0.330481,   0.842100
  7.567568,   0.330456,   0.842021
  7.576577,   0.330432,   0.841943
  7.585586,   0.330407,   0.841865
  7.594595,   0.330383,   0.841786
  7.603604,   0.330358,   0.841708
  7.612613,   0.330333,   0.841630
  7.621622,   0.330309,   0.841552
  7.630631,   0.330285,   0.841474
  7.639640,   0.330260,   0.841397
  7.648649,   0.330236,   0.841319
  7.657658,   0.330211,   0.841241
  7.666667,   0.330187,   0.841164
  7.675676,   0.330163,   0.841086
  7.684685,   0.330138,   0.841009
  7.693694,   0.330114,   0.840932
  7.702703,   0.330090,   0.840854
  7.711712,   0.330065,   0.840777
  7.720721,   0.330041,   0.840700
  7.729730,   0.330017,   0.840623
  7.738739,   0.329993,   0.840547
  7.747748,   0.329969,   0.840470
  7.756757,   0.329945,   0.840393
  7.765766,   0.329921,   0.840317
  7.774775,   0.329897,   0.840240
  7.783784,   0.329873,   0.840164
  7.792793,   0.329849,   0.840087
  7.801802,   0.329825,   0.840011
  7.810811,   0.329801,   0.839935
  7.819820,   0.329777,   0.839859
  7.828829,   0.329753,   0.839783
  7.837838,   0.329729,   0.839707
  7.846847,   0.329705,   0.839631
  7.855856,   0.329681,   0.839555
  7.864865,   0.329658,   0.839480
  7.873874,   0.329634,   0.839404
  7.882883,   0.329610,   0.839329
  7.891892,   0.329586,   0.839253
  7.900901,   0.329563,   0.839178
  7.909910,   0.329539,   0.839103
  7.918919,   0.329515,   0.839027
  7.927928,   0.329492,   0.838952
  7.936937,   0.329468,   0.838877
  7.945946,   0.329445,   0.838802
  7.954955,   0.329421,   0.838728
  7.963964,   0.329398,   0.838653
  7.972973,   0.329374,   0.838578
  7.981982,   0.329351,   0.838503
  7.990991,   0.329327,   0.838429
  8.000000,   0.329304,   0.838354
  8.009009,   0.329280,   0.838280
  8.018018,   0.329257,   0.838206
  8.027027,   0.329234,   0.838132
  8.036036,   0.329210,   0.838057
  8.045045,   0.329187,   0.837983
  8.054054,   0.329164,   0.837909
  8.063063,   0.329141,   0.837835
  8.072072,   0.329117,   0.837762
  8.081081,   0.329094,   0.837688
  8.090090,   0.329071,   0.837614
  8.099099,   0.329048,   0.837541
  8.108108,   0.329025,   0.837467
  8.117117,   0.329002,   0.837394
  8.126126,   0.328979,   0.837320
  8.135135,   0.328956,   0.837247
  8.144144,   0.328933,   0.837174
  8.153153,   0.328910,   0.837101
  8.162162,   0.328887,   0.837028
  8.171171,   0.328864,   0.836955
  8.180180,   0.328841,   0.836882
  8.189189,   0.328818,   0.836809
  8.198198,   0.328795,   0.836736
  8.207207,   0.328772,   0.836664
  8.216216,   0.328750,   0.836591
  8.225225,   0.328727,   0.836519
  8.234234,   0.328704,   0.836446
  8.243243,   0.328681,   0.836374
  8.252252,   0.328658,   0.836301
  8.261261,   0.328636,   0.836229
  8.270270,   0.328613,   0.836157
  8.279279,   0.328590,   0.836085
  8.288288,   0.328568,   0.836013
  8.297297,   0.328545,   0.835941
  8.306306,   0.328523,   0.835869
  8.315315,   0.328500,   0.835798
  8.324324,   0.328478,   0.835726
  8.333333,   0.328455,   0.835654
  8.342342,   0.328433,   0.835583
  8.351351,   0.328410,   0.835511
  8.360360,   0.328388,   0.835440
  8.369369,   0.328365,   0.835369
  8.378378,   0.328343,   0.835297
  8.387387,   0.328321,   0.835226
  8.396396,   0.328298,   0.835155
  8.405405,   0.328276,   0.835084
  8.414414,   0.328254,   0.835013
  8.423423,   0.328231,   0.834942
  8.432432,   0.328209,   0.834871
  8.441441,   0.328187,   0.834801
  8.450450,   0.328165,   0.834730
  8.459459,   0.328142,   0.834659
  8.468468,   0.328120,   0.834589
  8.477477,   0.328098,   0.834519
  8.486486,   0.328076,   0.834448
  8.495495,   0.328054,   0.834378
  8.504505,   0.328032,   0.834308
  8.513514,   0.328010,   0.834237
  8.522523,   0.327988,   0.834167
  8.531532,   0.327966,   0.834097
  8.540541,   0.327944,   0.834027
  8.549550,   0.327922,   0.833958
  8.558559,   0.327900,   0.833888
  8.567568,   0.327878,   0.833818
  8.576577,   0.327856,   0.833748
  8.585586,   0.327834,   0.833679
  8.594595,   0.327812,   0.833609
  8.603604,   0.327790,   0.833540
  8.612613,   0.327769,   0.833470
  8.621622,   0.327747,   0.833401
  8.630631,   0.327725,   0.833332
  8.639640,   0.327703,   0.833263
  8.648649,   0.327682,   0.833194
  8.657658,   0.327660,   0.833125
  8.666667,   0.327638,   0.833056
  8.675676,   0.327617,   0.832987
  8.684685,   0.327595,   0.832918
  8.693694,   0.327573,   0.832849
  8.702703,   0.327552,   0.832780
  8.711712,   0.327530,   0.832712
  8.720721,   0.327509,   0.832643
  8.729730,   0.327487,   0.832575
  8.738739,   0.327466,   0.832506
  8.747748,   0.327444,   0.832438
  8.756757,   0.327423,   0.832370
  8.765766,   0.327401,   0.832301
  8.774775,   0.327380,   0.832233
  8.783784,   0.327358,   0.832165
  8.792793,   0.327337,   0.832097
  8.801802,   0.327316,   0.832029
  8.810811,   0.327294,   0.831961
  8.819820,   0.327273,   0.831894
  8.828829,   0.327252,   0.831826
  8.837838,   0.327230,   0.831758
  8.846847,   0.327209,   0.831691
  8.855856,   0.327188,   0.831623
  8.864865,   0.327167,   0.831555
  8.873874,   0.327146,   0.831488
  8.882883,   0.327124,   0.831421
  8.891892,   0.327103,   0.831353
  8.900901,   0.327082,   0.831286
  8.909910,   0.327061,   0.831219
  8.918919,   0.327040,   0.831152
  8.927928,   0.327019,   0.831085
  8.936937,   0.326998,   0.831018
  8.945946,   0.326977,   0.830951
  8.954955,   0.326956,   0.830884
  8.963964,   0.326935,   0.830818
  8.972973,   0.326914,   0.830751
  8.981982,   0.326893,   0.830684
  8.990991,   0.326872,   0.830618
  9.000000,   0.326851,   0.830551
